codeplot;x;y;lb_nom;idarbre;distance;diam;comment;microhabitats;alt;zlist_nbe_type_par_placette
VTS_0660;879305.495332;6338944.498290;Quercus pubescens;;1.50;1.20;;;660;0
;;;;;;;;;;0
;;;;;;;c̩p̩e a;;;0
;;;;;;;c̩p̩e a;;;0
;;;;;;;c̩p̩e a;;;0
;;;;;;;c̩p̩e b;;;0
;;;;;;;c̩p̩e b;;;0
;;;;;;;;;;0
CHAM_710;1;;;;;;; ;710;0
CHAM_710;2;;;;;;;tEP13;710;0
CHAM_710;3;;;;;;;pEP11-tEP11;710;0
CHAM_710;4;;;;;;;tGF12;710;0
CHAM_710;5;;;;;;;NA;710;0
CHAM_710;6;;;;;;;NA;710;0
CHAM_710;7;;;;;;;tEP13;710;0
CHAM_710;19;;;;;;;NA;710;0
CHAM_710;26;;;;;;;NA;710;0
CHAM_710;29;;;;;;;pEP11-(tIN23);710;0
CHAM_710;30;;;;;;;NA;710;0
CHAM_710;31;;;;;;;NA;710;0
CHAM_710;32;;;;;;;NA;710;0
CHAM_710;33;;;;;;;IN21-hEX12-EP32;710;0
CHAM_710;34;;;;;;;pEP11-tEP11-hEP11-pGR22-CV44-hIN11;710;0
CHAM_710;35;;;;;;;NA;710;0
CHAM_710;36;;;;;;;tEP11-pEP11-tIN11-hIN11-DE11;710;0
CHAM_710;37;;;;;;;tEP11-pEP11;710;0
CHAM_710;38;;;;;;;tEP13-CV44-hIN11;710;0
CHAM_710;39;;;;;;;NA;710;0
CHAM_710;40;;;;;;;NA;710;0
CHAM_710;41;;;;;;;NA;710;0
CHAM_710;42;;;;;;;tEP13;710;0
CHAM_710;43;;;;;;;tEP13-pEP11;710;0
CHAM_710;44;;;;;;;hIN11-pEP11;710;0
CHAM_710;45;;;;;;;tEP13;710;0
CHAM_710;46;;;;;;;tEP13-hEP13-pEP31;710;0
CHAM_710;47;;;;;;;tEP13-pEP11-hEP12;710;0
CHAM_710;48;;;;;;;tEP12-pEP31-hEP12;710;0
CHAM_710;49;;;;;;;pEP11-tEP13;710;0
CHAM_710;50;;;;;;;NA;710;0
CHAM_710;51;;;;;;;tEP11-CV44;710;0
CHAM_710;52;;;;;;;pEP11-tEP11;710;0
CHAM_710;53;;;;;;;tGF12-pEP11;710;0
CHAM_710;54;;;;;;;NA;710;0
CHAM_710;55;;;;;;;tEP11;710;0
CHAM_710;56;;;;;;;tGF12;710;0
CHAM_710;57;;;;;;;NA;710;0
CHAM_710;58;;;;;;;pEP11-tEP13-hEP13;710;0
CHAM_710;59;;;;;;;NA;710;0
CHAM_710;60;;;;;;;tEP11-pEP31-DE12-pEP11;710;0
CHAM_710;61;;;;;;;pEP11-tEP13-DE12;710;0
CHAM_710;62;;;;;;;tEP13-hEP13;710;0
CHAM_710;63;;;;;;;pEP11-tEP11;710;0
CHAM_710;64;;;;;;;pEP11-hEP13-DE12;710;0
CHAM_710;65;;;;;;;pEP11-tEP13-CV44;710;0
CHAM_710;66;;;;;;;pEP11-tEP11-hEP11-tEP13;710;0
CHAM_710;67;;;;;;;pEP11;710;0
CHAM_710;68;;;;;;;NA;710;0
CHAM_710;69;;;;;;;pEP12-DE12;710;0
CHAM_710;70;;;;;;;NA;710;0
CHAM_710;71;;;;;;;pEP11-tIN11;710;0
CHAM_710;72;;;;;;;pEP11-tEP13-tEP11-pEP31;710;0
CHAM_710;73;;;;;;;pEP11-tEP13-pGF12;710;0
CHAM_710;74;;;;;;;NA;710;0
CHAM_850;7;;;;;;;pEP11-pIN11-pEX12;850;0
CHAM_850;8;;;;;;;pEP11-pIN11-pEX12;850;0
CHAM_850;9;;;;;;;pEP11;850;0
CHAM_850;10;;;;;;;pEP11-tEX12-CV44;850;0
CHAM_850;11;;;;;;;tEP13;850;0
CHAM_850;12;;;;;;;tEP13;850;0
CHAM_850;13;;;;;;;tEP13-pEP11;850;0
CHAM_850;14;;;;;;;pEP11-tIN11-tGR12;850;0
CHAM_850;15;;;;;;;pEP11-tGR12;850;0
CHAM_850;16;;;;;;;pEP11-tEX12-hEP11;850;0
CHAM_850;17;;;;;;;pEP11;850;0
CHAM_850;18;;;;;;;pEP11-pIN11-hEP11;850;0
CHAM_850;19;;;;;;;hEP11-pEP11-CV44;850;0
CHAM_850;20;;;;;;;tEP13-pEP11;850;0
CHAM_850;21;;;;;;;pEP11-tEP11-tEP13-hIN11-DE11;850;0
CHAM_850;22;;;;;;;pEP11-CV44-hEP11;850;0
CHAM_1100;1;;;;;;;pEP11-CV44;1100;0
CHAM_1100;3;;;;;;;pEP11;1100;0
CHAM_1100;4;;;;;;;pEP11;1100;0
CHAM_1100;5;;;;;;;pEP11-tEP11;1100;0
CHAM_1100;6;;;;;;;pEP11-tEP11-CV44;1100;0
CHAM_1100;7;;;;;;;pEP11;1100;0
CHAM_1100;8;;;;;;;pEP11;1100;0
CHAM_1100;9;;;;;;;pEP11-tEP11-pEP12-tEP12;1100;0
CHAM_1100;10;;;;;;;NA;1100;0
CHAM_1100;11;;;;;;;pEP11-tEP11;1100;0
CHAM_1100;12;;;;;;;pEP11-CV44;1100;0
CHAM_1100;13;;;;;;;pEP11-tEP11-tEX12;1100;0
CHAM_1100;14;;;;;;;pEP11-CV44-CV44-(tEP11);1100;0
CHAM_1100;15;;;;;;;pEP11-CV44;1100;0
CHAM_1100;16;;;;;;;pEP11;1100;0
CHAM_1100;17;;;;;;;pEP11-CV44-(tEP11);1100;0
CHAM_1100;18;;;;;;;pEP11-tEP11;1100;0
CHAM_1100;19;;;;;;;pEP11;1100;0
CHAM_1100;20;;;;;;;pEP11-CV44-CV44;1100;0
CHAM_1100;21;;;;;;;pEP11-tEP11-CV44-CV44-CV44;1100;0
CHAM_1100;22;;;;;;;pEP11;1100;0
CHAM_1100;23;;;;;;;pEP11-tEP11;1100;0
CHAM_1290;5;;;;;;;pEP11;1290;0
CHAM_1290;7;;;;;;;pEP11;1290;0
CHAM_1290;8;;;;;;;NA;1290;0
CHAM_1290;9;;;;;;;pEP12-pEP11-tEP12-pIN11-pEX12-CV44;1290;0
CHAM_1290;10;;;;;;;CV44-tEX12;1290;0
CHAM_1290;11;;;;;;;DE11-pEP11-pEP12-pIN11-pEX12-CV44-CV44-CV44-tEP12;1290;0
CHAM_1290;12;;;;;;;pEP11-pEP12-CV44;1290;0
CHAM_1290;13;;;;;;;NA;1290;0
CHAM_1290;14;;;;;;;pEP11;1290;0
CHAM_1290;15;;;;;;;pEX12-tEX12-pEP11-CV44;1290;0
CHAM_1290;16;;;;;;;NA;1290;0
CHAM_1290;17;;;;;;;pEP12-CV44;1290;0
CHAM_1290;18;;;;;;;pIN11-pEX12-CV44-CV44-tEX12-pEP11;1290;0
CHAM_1290;19;;;;;;;tEP12-CV44-CV44-pEP11;1290;0
CHAM_1290;20;;;;;;;DE11-DE12-pEP11-pEX12-CV44;1290;0
CHAM_1290;D7;;;;;;;pIN11-pIN23-pIN13-pEX12-pEP11-pIN14;1290;0
SEYS_0280;2;;;;;;;pEP11-hIN11;280;0
SEYS_0280;4;;;;;;;DE12-pthEP11-tFU11;280;0
SEYS_0280;7;;;;;;;pEP11-tEP11-hIN11-DE11;280;0
SEYS_0280;9;;;;;;;pthEP11;280;0
SEYS_0280;14;;;;;;;pthEP11-(pEP12);280;0
SEYS_0280;15;;;;;;;ptEP11;280;0
SEYS_0280;16;;;;;;;pthEP11-(pEP12);280;0
SEYS_0280;19;;;;;;;pEP11;280;0
SEYS_0280;20;;;;;;;pthEP11-(tGR11);280;0
SEYS_0280;26;;;;;;;NA;280;0
SEYS_0280;28;;;;;;;hIN11-pEP11;280;0
SEYS_0280;31;;;;;;;pEP11;280;0
SEYS_0280;32;;;;;;;ptEP11;280;0
SEYS_0280;33;;;;;;;pthEP11;280;0
SEYS_0280;34;;;;;;;pthEP11;280;0
SEYS_0280;35;;;;;;;pthEP11;280;0
SEYS_0280;36;;;;;;;ptIN11-CV44-CV44-CV44-tCV14-IN21-ptEP11;280;0
SEYS_0280;38;;;;;;;ptEP11;280;0
SEYS_0280;39;;;;;;;CV44-CV44-pthEP11;280;0
SEYS_0280;40;;;;;;;pthEP11;280;0
SEYS_0280;41;;;;;;;tIN11-pthEP11;280;0
SEYS_0280;42;;;;;;;pthEP11;280;0
SEYS_0280;43;;;;;;;pthEP11-hIN11;280;0
SEYS_0280;44;;;;;;;tIN11-tCV43-tIN22-pEP11;280;0
SEYS_0460;3;;;;;;;ptEP11-tIN11;460;0
SEYS_0460;13;;;;;;;phEP11;460;0
SEYS_0460;15;;;;;;;ptEP11-(hEP12);460;0
SEYS_0460;18;;;;;;;hIN11-pthEP11-DE11;460;0
SEYS_0460;19;;;;;;;tIN11-pthEP11-tIN13;460;0
SEYS_0460;21;;;;;;;ptEP11;460;0
SEYS_0460;22;;;;;;;phEP11;460;0
SEYS_0460;23;;;;;;;ptEP11-hEP12;460;0
SEYS_0460;24;;;;;;;pthEP11-hIN11;460;0
SEYS_0460;25;;;;;;;ptEP11-DE11;460;0
SEYS_0460;26;;;;;;;ptEP11;460;0
SEYS_0460;27;;;;;;;pthEP11;460;0
SEYS_0460;28;;;;;;;pthEP11-hIN11;460;0
SEYS_0460;29;;;;;;;pthEP11;460;0
SEYS_0460;30;;;;;;;pthEP11;460;0
SEYS_0460;31;;;;;;;pthEP11;460;0
SEYS_0460;32;;;;;;;pthEP11;460;0
SEYS_0460;33;;;;;;;pthEP11;460;0
SEYS_0460;34;;;;;;;ptIN11-pthEP11;460;0
SEYS_0460;35;;;;;;;pthEP11-tIN11;460;0
SEYS_0460;36;;;;;;;pthEP11;460;0
SEYS_0460;37;;;;;;;pthEP11;460;0
SEYS_0460;38;;;;;;;hIN11-ptEP11;460;0
SEYS_0460;39;;;;;;;ptEP11;460;0
SEYS_0460;40;;;;;;;hIN11-ptEP11;460;0
SEYS_0460;41;;;;;;;pthEP11;460;0
SEYS_0460;42;;;;;;;ptEP11;460;0
SEYS_0460;43;;;;;;;ptEP11;460;0
SEYS_0460;44;;;;;;;ptEP11-pEP12;460;0
SEYS_0460;45;;;;;;;ptEP11-tIN11;460;0
SEYS_0460;46;;;;;;;ptEP11;460;0
SEYS_0460;47;;;;;;;phEP11;460;0
SEYS_0460;48;;;;;;;pthEP11;460;0
SEYS_0460;49;;;;;;;ptEP11;460;0
SEYS_0460;50;;;;;;;ptEP11;460;0
SEYS_0460;51;;;;;;;ptEP11;460;0
SEYS_0460;52;;;;;;;ptEP11-DE11-pIN11;460;0
SEYS_0460;53;;;;;;;ptIN11-pEP11;460;0
SEYS_0460;54;;;;;;;pEP11-tIN11;460;0
SEYS_0460;55;;;;;;;NA;460;0
SEYS_0460;56;;;;;;;ptEP11-hIN11;460;0
SEYS_0460;57;;;;;;;ptEP11;460;0
SEYS_0460;58;;;;;;;pthEP11-ptIN11;460;0
SEYS_0460;59;;;;;;;ptEP11-hEP12;460;0
SEYS_0460;D2;;;;;;;ptIN11-pEP11;460;0
SEYS_0460;D3;;;;;;;ptIN11-pEP11-DE12;460;0
SEYS_0460;D1;;;;;;;pEP11-ptIN11;460;0
SEYS_0460;D4;;;;;;;tpEP11-ptIN11-tIN23;460;0
SEYS_0615;30;;;;;;;pthEP11-hIN11-tEP13;615;0
SEYS_0615;32;;;;;;;pthEP11-(ptEP12)-hIN11;615;0
SEYS_0615;56;;;;;;;pthEP11-pIN11;615;0
SEYS_0615;57;;;;;;;pthEP11;615;0
SEYS_0615;59;;;;;;;pthEP11;615;0
SEYS_0615;82;;;;;;;pthEP11-ptEP12;615;0
SEYS_0615;83;;;;;;;pthEP11-hIN11;615;0
SEYS_0615;84;;;;;;;pthEP11-thEP13;615;0
SEYS_0615;85;;;;;;;pthEP11-thIN11;615;0
SEYS_0615;86;;;;;;;pthEP11-thIN11;615;0
SEYS_0615;87;;;;;;;tEP11;615;0
SEYS_0615;88;;;;;;;pthEP11-(tIN11);615;0
SEYS_0615;89;;;;;;;pthEP11-ptIN11-pIN23;615;0
SEYS_0615;90;;;;;;;pEP11;615;0
SEYS_0615;91;;;;;;;NA;615;0
SEYS_0615;92;;;;;;;pthEP11-phIN11;615;0
SEYS_0615;93;;;;;;;pthEP11;615;0
SEYS_0615;94;;;;;;;pthEP11-tIN11-tEP12;615;0
SEYS_0615;95;;;;;;;pthEP11-hIN11;615;0
SEYS_0615;96;;;;;;;pthEP11;615;0
SEYS_0615;97;;;;;;;pthEP11-hIN11-DE11;615;0
SEYS_0615;98;;;;;;;NA;615;0
SEYS_0615;99;;;;;;;NA;615;0
SEYS_0615;100;;;;;;;pthEP11;615;0
SEYS_0615;101;;;;;;;pthEP11;615;0
SEYS_0615;102;;;;;;;pthEP11;615;0
SEYS_0615;103;;;;;;;pthEP11;615;0
SEYS_0615;104;;;;;;;pthEP11-hIN11-EP31;615;0
SEYS_0615;105;;;;;;;tEP13-thGF12-ptEP11;615;0
SEYS_0615;106;;;;;;;pthEP11;615;0
SEYS_0615;107;;;;;;;pthEP11;615;0
SEYS_0615;108;;;;;;;pthEP11-thIN11;615;0
SEYS_0615;109;;;;;;;ptEP13-ptIN11-DE12-tIN14;615;0
SEYS_0615;110;;;;;;;pthEP11-htEP13;615;0
SEYS_0615;111;;;;;;;pthEP11;615;0
SEYS_0615;112;;;;;;;pthEP11;615;0
SEYS_0615;113;;;;;;;pthEP11-hIN11;615;0
SEYS_0615;114;;;;;;;pthEP11-hIN11;615;0
SEYS_0615;115;;;;;;;pthEP11-hIN11;615;0
SEYS_0615;116;;;;;;;pthEP11-thIN11;615;0
SEYS_0615;D10;;;;;;;ptEP11-tEP12-DE12;615;0
SEYS_0615;D1;;;;;;;ptEP11-thIN11-DE12;615;0
SEYS_0615;D2;;;;;;;ptEP11-DE12;615;0
SEYS_0615;D3;;;;;;;ptIN11-ptEP11-DE12;615;0
SEYS_0615;D4;;;;;;;ptIN11-ptEP13-DE12-ptEP11;615;0
SEYS_0615;D6;;;;;;;ptEP11-ptIN11-DE12;615;0
SEYS_0615;D7;;;;;;;pEP11-ptIN11-DE12;615;0
SEYS_0615;D8;;;;;;;ptEP11-tIN11-DE12;615;0
SEYS_0615;D9;;;;;;;pEP11-pEP12-tIN11;615;0
SEYS_1350;1;;;;;;;pIN11;1350;0
SEYS_1350;2;;;;;;;pEP11-DE12-tIN11;1350;0
SEYS_1350;3;;;;;;;pEP11-ptIN11-CV44;1350;0
SEYS_1350;4;;;;;;;pEP11-DE12-tIN11;1350;0
SEYS_1350;5;;;;;;;tIN11;1350;0
SEYS_1350;6;;;;;;;pEX12-pEP11-pGR22;1350;0
SEYS_1350;7;;;;;;;NA;1350;0
SEYS_1350;8;;;;;;;NA;1350;0
SEYS_1350;9;;;;;;;CV41;1350;0
SEYS_1350;10;;;;;;;NA;1350;0
SEYS_1350;12;;;;;;;NA;1350;0
SEYS_1350;13;;;;;;;DE12;1350;0
SEYS_1350;14;;;;;;;pEP31-CV44;1350;0
SEYS_1350;15;;;;;;;NA;1350;0
SEYS_1350;16;;;;;;;NA;1350;0
SEYS_1350;17;;;;;;;NA;1350;0
SEYS_1350;18;;;;;;;NA;1350;0
SEYS_1350;19;;;;;;;pEP11-CV44;1350;0
SEYS_1350;20;;;;;;;NA;1350;0
SEYS_1350;21;;;;;;;pIN11-pEP11;1350;0
SEYS_1350;22;;;;;;;NA;1350;0
SEYS_1350;23;;;;;;;pEP11;1350;0
SEYS_1350;24;;;;;;;DE12;1350;0
SEYS_1350;25;;;;;;;hEP12;1350;0
SEYS_1350;26;;;;;;;NA;1350;0
SEYS_1350;27;;;;;;;hEP12-(pIN23);1350;0
SEYS_1350;28;;;;;;;hEP12;1350;0
SEYS_1350;D3;;;;;;;ptIN11;1350;0
SEYS_1350;D1;;;;;;;pEP11-pEP31-DE12;1350;0
SEYS_1350;D2;;;;;;;DE12;1350;0
SEYS_1350;D6;;;;;;;tIN11;1350;0
SEYS_1350;D7;;;;;;;ptIN11-pEP11-(pIN23);1350;0
SEYS_1350;D8;;;;;;;pEP11;1350;0
SEYS_1350;D9;;;;;;;pthIN11-hEP12-DE11;1350;0
LORI_1370;;;Picea abies;1;1,5;4,7;;;1370;0
LORI_1370;;;Picea abies;2;1,5;6;;;1370;0
LORI_1370;;;Picea abies;3;1,5;12,2;;NA;1370;0
LORI_1370;;;Picea abies;4;1,5;7,2;;;1370;0
LORI_1370;;;Picea abies;5;1,5;19,5;;NA;1370;0
LORI_1370;;;Picea abies;6;1,5;9,4;;NA;1370;0
LORI_1370;;;Larix decidua;7;1,5;31,9;;thEP12;1370;0
LORI_1370;;;Picea abies;8;1,5;17,9;;hEP12;1370;0
LORI_1370;;;Picea abies;9;1,5;19,7;;tEP12;1370;0
LORI_1370;;;Picea abies;10;1,5;14,7;;NA;1370;0
LORI_1370;;;Picea abies;11;5;39,5;;thEP12;1370;0
LORI_1370;;;Picea abies;12;5;10,4;;NA;1370;0
LORI_1370;;;Larix decidua;13;5;12,3;;tEP12;1370;0
LORI_1370;;;Picea abies;14;5;24,9;;NA;1370;0
LORI_1370;;;Picea abies;15;5;44,8;;tIN11-tpEX12-hpEP12-tIN14;1370;0
LORI_1370;;;Picea abies;16;5;9,5;;NA;1370;0
LORI_1370;;;Picea abies;17;5;8;;NA;1370;0
LORI_1370;;;Picea abies;18;5;20,1;;NA;1370;0
LORI_1370;;;Picea abies;19;5;10,4;;NA;1370;0
LORI_1370;;;Picea abies;20;5;28,3;;hEP12;1370;0
LORI_1370;;;Picea abies;21;5;9,7;;NA;1370;0
LORI_1370;;;Picea abies;22;5;11,9;;NA;1370;0
LORI_1370;;;Picea abies;23;5;20,2;;hEP12;1370;0
LORI_1370;;;Picea abies;24;5;21,4;;NA;1370;0
LORI_1370;;;Picea abies;25;5;23,2;;tIN11-tEP12-DE11;1370;0
LORI_1370;;;Picea abies;26;15;31,5;;DE12-tIN11-hEP12;1370;0
LORI_1370;;;Larix decidua;27;15;48,7;;NA;1370;0
LORI_1370;;;Picea abies;28;15;44,8;;hEP12;1370;0
LORI_1370;;;Picea abies;29;5;16,7;;NA;1370;0
LORI_1370;;;Picea abies;30;5;13,2;;NA;1370;0
LORI_1370;;;Picea abies;31;5;8,7;;NA;1370;0
LORI_1370;;;Picea abies;32;5;21;;NA;1370;0
LORI_1370;;;Picea abies;33;5;8,3;;NA;1370;0
LORI_1370;;;Picea abies;34;5;11,1;;pEX12;1370;0
LORI_1370;;;Picea abies;35;5;11;;NA;1370;0
LORI_1370;;;Picea abies;36;5;21,5;;hEP12;1370;0
LORI_1370;;;Picea abies;37;5;9,3;;NA;1370;0
LORI_1370;;;Picea abies;38;5;9,9;;NA;1370;0
LORI_1370;;;Picea abies;39;5;11,8;;NA;1370;0
LORI_1370;;;Picea abies;40;5;11,4;;NA;1370;0
LORI_1370;;;Picea abies;41;5;34;;hEP12;1370;0
LORI_1370;;;Picea abies;42;5;19,4;;hEP12;1370;0
LORI_1370;;;Picea abies;43;5;23,5;;hEP12;1370;0
LORI_1370;;;Picea abies;44;5;12,2;;NA;1370;0
LORI_1370;;;Picea abies;45;5;10,5;;pEX12-pIN11-tEX12;1370;0
LORI_1370;;;Larix decidua;46;5;63,3;;NA;1370;0
LORI_1370;;;Picea abies;47;5;17,7;;;1370;0
LORI_1370;;;Picea abies;48;15;30,9;;pEX12;1370;0
LORI_1370;;;Picea abies;49;15;30,7;;hEP12;1370;0
LORI_1370;;;Picea abies;50;15;36,4;;hEP12;1370;0
LORI_1370;;;Picea abies;51;15;33,8;;IN25-hEP12;1370;0
LORI_1370;;;Picea abies;52;15;45,3;;IN25-hEP12;1370;0
LORI_1370;;;Larix decidua;53;15;38,5;;NA;1370;0
LORI_1370;;;Picea abies;54;15;30,5;;hEP12;1370;0
LORI_1370;;;Larix decidua;55;15;40,9;;NA;1370;0
LORI_1370;;;;D1;;;;DE12-tEP12;1370;0
LORI_1370;;;;D4;;;;NA;1370;0
LORI_1370;;;;D7;;;;IN21-tIN11-tEP12;1370;0
LORI_1370;;;;D8;;;;tIN11-tIN14;1370;0
LORI_1370;;;;D9;;;;ptIN11;1370;0
LORI_1370;;;;D10;;;;hEP12;1370;0
LORI_1610;;;picea abies;1;1,5;23;;hEP12;1610;0
LORI_1610;;;picea abies;2;1,5;13,7;;DE12;1610;0
LORI_1610;;;picea abies;3;1,5;3,4;;;1610;0
LORI_1610;;;larix decidua;4;1,5;25,3;;DE12-thEP12;1610;0
LORI_1610;;;picea abies;5;1,5;19,6;;hEP12;1610;0
LORI_1610;;;picea abies;6;1,5;14,5;;hEP12;1610;0
LORI_1610;;;picea abies;7;1,5;2,2;;;1610;0
LORI_1610;;;picea abies;8;1,5;1,8;;;1610;0
LORI_1610;;;picea abies;9;1,5;14;;hEP12;1610;0
LORI_1610;;;picea abies;10;1,5;13;;pEX12-hEP12;1610;0
LORI_1610;;;larix decidua;11;1,5;15,5;;thEP12;1610;0
LORI_1610;;;picea abies;12;1,5;18,5;;hEP12;1610;0
LORI_1610;;;picea abies;13;1,5;2,8;;;1610;0
LORI_1610;;;picea abies;14;1,5;24,5;;DE12-htEP12;1610;0
LORI_1610;;;picea abies;15;1,5;5,5;;;1610;0
LORI_1610;;;picea abies;16;1,5;46;;hEP12;1610;0
LORI_1610;;;picea abies;17;1,5;10,1;;hEP12;1610;0
LORI_1610;;;picea abies;18;5;21,9;;hEP12-tEX12-DE12;1610;0
LORI_1610;;;picea abies;19;5;22,2;;hEP12-DE12;1610;0
LORI_1610;;;picea abies;20;5;27,4;;hEP12;1610;0
LORI_1610;;;picea abies;21;5;27,9;;hEP12-tEX12;1610;0
LORI_1610;;;picea abies;22;5;36,8;;hEP12;1610;0
LORI_1610;;;picea abies;23;5;8,2;;NA;1610;0
LORI_1610;;;larix decidua;24;5;22,9;;hEP12-tIN14-tIN11;1610;0
LORI_1610;;;larix decidua;25;5;28,3;;DE12-thEP12;1610;0
LORI_1610;;;larix decidua;26;5;22,4;;thEP12-DE12;1610;0
LORI_1610;;;picea abies;27;5;39;;hEP12;1610;0
LORI_1610;;;picea abies;28;5;15,9;;DE12-thEP12;1610;0
LORI_1610;;;picea abies;29;5;18,1;;DE12-thEP12;1610;0
LORI_1610;;;picea abies;30;15;40;;CV44-hEP12;1610;0
LORI_1610;;;larix decidua;31;15;43,9;;thEP12-DE12-tIN11;1610;0
LORI_1610;;;picea abies;32;15;34,5;;hEP12-DE12;1610;0
LORI_1610;;;picea abies;33;15;50,3;;NA;1610;0
LORI_1610;;;picea abies;34;15;34,7;;hEP12-pEX12;1610;0
LORI_1610;;;picea abies;35;15;40,4;;hEP12;1610;0
LORI_1610;;;picea abies;36;5;11;;NA;1610;0
LORI_1610;;;picea abies;37;5;52,2;;hEP12-CV21;1610;0
LORI_1610;;;picea abies;38;5;7,9;;;1610;0
LORI_1610;;;picea abies;39;5;23,3;;hEP12-DE12;1610;0
LORI_1610;;;picea abies;40;5;31,8;;hEP12;1610;0
LORI_1610;;;picea abies;41;15;42;;CV44-hEP12-hIN11-tEX12;1610;0
LORI_1610;;;picea abies;42;5;27,2;;hEP12;1610;0
LORI_1610;;;picea abies;43;5;14,7;;DE11;1610;0
LORI_1610;;;picea abies;44;5;11,6;;CV44-hEP12-hIN11-tEX12;1610;0
LORI_1610;;;picea abies;45;15;49,8;;tIN11-ptEX12-hEP12;1610;0
LORI_1610;;;picea abies;46;15;30,7;;hEP12;1610;0
LORI_1610;;;picea abies;47;15;42,2;;thEP12;1610;0
LORI_1610;;;;D1;;;;DE12-hEP12;1610;0
LORI_1610;;;;D2;;;;tpIN11;1610;0
LORI_1610;;;;D3;;;;hIN11;1610;0
LORI_1610;;;;D4;;;;tIN11;1610;0
LORI_1610;;;;D5;;;;NA;1610;0
LORI_1610;;;;D8;;;;tEP12;1610;0
LORI_1800;;;picea abies;1;15;85,1;;hEP12-tEX12-GR22-CV44-CV44-DE11-hIN11;1800;0
LORI_1800;;;picea abies;2;1,5;8,2;;NA;1800;0
LORI_1800;;;picea abies;3;15;52,5;;thEP12;1800;0
LORI_1800;;;picea abies;4;15;63,4;;tEX12-CV44-hEP12-hIN11;1800;0
LORI_1800;;;picea abies;5;5;89,5;;pGR22-hEP12-hIN11-EP21;1800;0
LORI_1800;;;picea abies;6;5;74,8;;hEP12-CV44-hIN11-htEX12;1800;0
LORI_1800;;;picea abies;7;5;10;;NA;1800;0
LORI_1800;;;picea abies;8;5;9,3;;NA;1800;0
LORI_1800;;;picea abies;9;5;16,9;;NA;1800;0
LORI_1800;;;;D1;;;;ptIN11-IN21-tIN13;1800;0
LORI_1800;;;;D2;;;;ptIN11-tIN14-IN21;1800;0
LORI_1930;;;picea abies;1;5;7,8;;NA;1930;0
LORI_1930;;;picea abies;2;5;21,5;;tEP12;1930;0
LORI_1930;;;picea abies;3;5;9,2;;pIN23-pEX12;1930;0
LORI_1930;;;picea abies;4;5;13,7;;NA;1930;0
